Podemos tê-lo agora?,PODER&POSSIBILIDADE TER AGORA [INTERROGAÇÃO],False,Can we have it now?
Contratar acesso a arquivos estatísticos do Denatran,CONTRATAR ACESSO ARQUIVO ESTATÍSTICO DENATRAN,True,Hire access to Denatran statistical files
"Czarnocin polaco: ""Gmina Czarnocin"" é uma ""gminy"" comuna na Polónia na voivodia de Lodz e no condado de Piotrkowski.",CZARNOCIN POLACO GMINA CZARNOCIN GMINY COMUNA POLÔNIA&PAÍS VOIVODIA LODZ CONDADO PIOTRKOWSKI [PONTO],False,"Czarnocin Polish: ""Gmina Czranocin"" is a ""gminy"" commune in Poland in Lodz's voidodia and Piotrkowski County."
"Plutão tem mais do dobro do diâmetro do planeta anão Ceres, o maior asteroide do cinturão de asteroides, e doze vezes sua massa.",PLUTÃO TER MAIS&QUANTIDADE DOBRO DIÂMETRO PLANETA ANÃO CERES MAIOR&TAMANHO ASTEROIDE CINTURÃO ASTEROIDE 12 VEZ SUA MASSA [PONTO],False,"Pluto has more than twice the diameter of the planet dwarf Ceres, the largest asteroid of the asteroid belt, and twelve times its mass."
"Mas para Kautsky, o que Luxemburgo entendia ser apropriado para os radicais, Lênin e Parvus na Rússia, não era necessariamente tão verdadeiro na Alemanha.",KAUTSKY LUXEMBURGO ENTENDER APROPRIAR LÊNIN PARVU RÚSSIA&PAÍS NÃO SER PASSADO VERDADEIRO COMPLETO ALEMANHA&PAÍS [PONTO],False,"But for Kautsky, what Luxembourg understood to be appropriate for radicals, Lenin and Parvus in Russia, was not necessarily so true in Germany."
"Realizar ações de atendimento, assessoramento, defesa e garantia de direitos de forma gratuita, continuada, planejada e universal, conforme as normativas da Política Nacional de Assistência Social, Estar inscrita no Conselho Municipal de Assistência Social CMAS de todos os municípios de atuação, no ano anterior ao requerimento da Certificação CEBAS, Estar em funcionamento no mínimo há 12 meses, e Estar com o Cadastro Nacional de Entidades Beneficentes de Assistência Social – CNEAS concluído no ano anterior ao do requerimento da Certificação CEBAS.",REALIZAR AÇÃO&ATO ATENDIMENTO ASSESSORAMENTO DEFESA&JUSTIÇA GARANTIR DIREITO&LEI FORMA GRATUITO CONTINUAR PLANEJAR GLOBAL CONFORME NORMATIVO POLÍTICA NACIONAL ASSISTÊNCIA SOCIAL INSCRITO CONSELHO&GRUPO MUNICIPAL ASSISTÊNCIA SOCIAL CMAS TODO MUNICÍPIO ATUAR&FUNÇÃO ANO&DATA ANTERIOR REQUERIMENTO CERTIFICAR CEBAS FUNCIONAMENTO MÍNIMA HAVER 12 MÊS CADASTRO NACIONAL ENTIDADE BENEFICENTE ASSISTÊNCIA SOCIAL CNEAS CONCLUIR ANO&DATA ANTERIOR REQUERIMENTO CERTIFICAR CEBAS [PONTO],True,"Perform actions of care, advice, defense and guarantee of rights free, continued, planned and universal, according to the regulations of the National Social Assistance Policy, be registered with the Municipal Council of Social Assistance CMAS of all municipalities, in the year prior to the request for certification CEBAS, to be in operation at least 12 months, and have the National Register of Social Assistance Charitable Entities - CNEAS completed in the year before the certification certification."
"Ele lembrou que os soldados do quartel o saudavam dizendo: ""Aquele abraço, Gil!",ELE LEMBRAR SOLDADO QUARTEL SAUDAR DIZER ABRAÇO GIL [EXCLAMAÇÃO],False,"He remembered that the headquarters of the barracks greeted him saying, ""That hug, Gil!"
"Seu discípulo mais conhecido é Zenão de Eleia, que,de acordo com Platão, era vinte e cinco anos mais jovem e foi considerado como seu ""eromenos"".",DISCÍPULO CONHECER ZENÃO ELEIA PLATÃO 25 ANO&IDADE MAIS&QUANTIDADE JOVEM CONSIDERAR FAMA [PONTO],False,"His best known disciple is Zeno from Eleia, who, according to Plato, was twenty -five years younger and was considered as his ""Eromenos""."
Não é o bastante?,NÃO BASTANTE [INTERROGAÇÃO],False,Isn't it enough?
Quem está nesta sala?,QUEM TER SALA&COMUM [INTERROGAÇÃO],False,Who is in this room?
Tom não compreende Maria.,TOM NÃO_COMPREENDER MARIA [PONTO],False,Tom does not understand Maria.
Seja legalmente autorizada pelo obtentor,LEGAL&LEI AUTORIZAR&PERMITIR OBTENTOR,True,Be legally authorized by the obtaining
Seu nome era Mary.,SEU NOME MARY [PONTO],False,His name was Mary.
Realizar cadastro no Sistema de Plataformas Tecnológicas,REALIZAR CADASTRO SISTEMA PLATAFORMA&COMPUTADOR TECNOLOGIA,True,Register in the technology platform system
Como ele é forte!,COMO ELE FORTE&MUSCULOSO [EXCLAMAÇÃO],False,How strong he is!
Miley também dá valor a privacidade dela e não quer fãs ou fotógrafos paparazzi incomodando ela enquanto ela sai em público.,MILEY TAMBÉM GOSTAR PRIVACIDADE DELA NÃO_QUERER FÃ PAPARAZZI INCOMODAR [PONTO],False,Miley also values ​​her privacy and doesn't want paparazzi fans or photographers bothering her while she leaves in public.
"DIANTE DE TANTAS DIFICULDADES EM PLENO SECULO XXI E EM MEIO A UMA GERAÇÃO PERVERSA A IGREJA EVANGELICA ASSEMBLEIA DE DEUS TEMPLO CENTRAL NA VILA UNIÃO EM FORTALEZA-CE, LIDERADA PELO PASTOR GERARDO REALIZA NOS DIAS 27 e 28 DO MÊS EM CURSO, O VI CONGRESSO DE JOVENS ONDE O LEMA É JOVENS QUEM ÉS NESTA GERAÇÃO?",DIANTE DIFICULDADE PLENO SECULO 21 MEIO&MÉTODO GERAÇÃO PERVERSA IGREJA EVANGÉLICA ASSEMBLEIA DEUS TEMPLO CENTRAL&LOCAL VILA UNIÃO&UNIR FORTALEZA&LOCAL PASTOR GERARDO REALIZADA 27 GRAU&ÂNGULO 28 MÊS CURSO&ESTUDAR 6 CONGRESSO&ENCONTRO JOVEM LEMA JOVEM GERAÇÃO [INTERROGAÇÃO],True,"Faced with so many difficulties in the 21st century and in the midst of a perverse generation the Evangelical Church Assembly of God Central Temple in Vila União in Fortaleza-CE, led by Pastor Gerardo holds on the 27th and 28th of the current month, the VI Congress of Youth where the motto is young who is in this generation?"
Vocês concordam?,VOCÊS CONCORDAR [INTERROGAÇÃO],False,Do you agree?
Eu li um livro enquanto comi.,EU LER LIVRO ENQUANTO COMER [PONTO],False,I read a book while I ate.
Este serviço pode ser solicitado por operadores aéreos.,ESTE SERVIÇO PODER&POSSIBILIDADE 1S_PEDIR_2S OPERADOR AÉREO [PONTO],True,This service can be requested by air operators.
"Aron, que a admira e ajuda à tradução das suas obras em França, publica em 1954 uma recensão bastante crítica: “querer tratar o regime totalitário como um todo, é ir ao encontro do ponto de vista dos seus ideólogos” .",ARON ADMIRAR&APRECIAR 1S_AJUDAR_2S TRADUÇÃO OBRA&LITERÁRIA FRANÇA&PAÍS PUBLICAR&LIVRO 1954 RECENSÃO QUERER ENCONTRAR IDEÓLOGO [PONTO],False,"Aron, who admires her and helps to translate her works in France, publishes a very critical reception in 1954: ""Wanting to treat the totalitarian regime as a whole is to meet the point of view of your ideologues."""
Eu o vi agorinha.,1S_VER_2S ELE AGORA [PONTO],False,I saw him now.
""" A carreira de Chad Smith como baterista não ia a lugar nenhum rápido.",CARREIRA&PROFISSÃO CHAD SMITH IGUAL BATERISTA NÃO_IR NENHUM RÁPIDO [PONTO],False,"""Chad Smith's career as a drummer was not going anywhere fast."
Preciso de um carro novo.,PRECISAR CARRO NOVO&RECENTE [PONTO],False,I need a new car.
Tom concordou conosco.,TOM CONCORDAR NÓS [PONTO],False,Tom agreed with us.
"Após os estudantes completarem sua educação de pós-graduação, recebiam doutorados que lhes davam o status de ""faqih"" (""mestre em direito""), ""mufti"" (""professor de ""fatwa"", ""opiniões legais"") e ""mudarris"" (""professor""), traduzidos posteriormente para o latim como ""magister"", ""professor"" e ""doctor"", respectivamente.",APÓS ESTUDANTE COMPLETAREM SUA EDUCAÇÃO&ENSINO PÓS_GRADUAÇÃO RECEBER DOUTORADO STATUS FAQIH MESTRE DIREITO&LEI MUFTI PROFESSOR FATWA OPINIÃO LEGAL&BOM MUDARRIS PROFESSOR TRADUZIDO POSTERIORMENTE LATIM IGUAL MAGISTER PROFESSOR DOCTOR RESPECTIVAMENTE [PONTO],False,"After students completed their postgraduate education, they received doctorates who gave them the status of ""Faqih"" (""Master in Law""), ""Mufti"" (""Fatwa"" teacher, ""legal opinions"") and ""Changeis"" (""Teacher""), later translated into Latin such as ""Magister"", ""Teacher"" and ""Doctor"", respectively."
Tem imóveis rurais cadastrados no Sistema Nacional de Cadastro de Imóvel Rural (SNCR) do Incra.,TER IMÓVEL RURAL CADAE SISTEMA_NACIONAL_DE_CADASTRO_RURAL INCRA [PONTO],True,It has rural properties registered in the National Rural Property Registration System (SNCR) of Incra.
"A divisão está localizada na costa de New South Wales, entre o sul de Sydney e Wollongong.",DIVISÃO LOCALIZADO COSTA&MAR NEW SOUTH WALE SUL SYDNEY&CIDADE WOLLONGONG&CIDADE [PONTO],False,"The division is located on the coast of New South Wales, between the south of Sydney and Wollongong."
Cópia do Estatuto Social e alterações ou do Contrato Social e respectivas alterações,CÓPIA ESTATUTO SOCIAL ALTERAÇÃO CONTRATO SOCIAL RESPECTIVA ALTERAÇÃO,True,Copy of the bylaws and changes or the social contract and their changes
O Governo Federal faz a compra dos equipamentos e distribui às prefeituras que solicitam.,GOVERNO_FEDERAL FAZER COMPRAR&DINHEIRO EQUIPAMENTO DISTRIBUIR&DIVIDIR PREFEITURA SOLICITAR [PONTO],True,The federal government purchases the equipment and distributes to the municipalities they request.
"O acesso era difícil, e quando chovia, a comunidade ficava ilhada nas pequenas moradas de palha, sujeitos às consequências das cheias, doenças e privações.",ACESSO DIFÍCIL CHOVER COMUNIDADE ILHADO PEQUENO MORADA PALHA SUJEITO CONSEQUÊNCIA VÁRIOS DOENÇA PRIVAÇÃO [PONTO],False,"Access was difficult, and when it rained, the community was in the small straw addresses, subject to the consequences of floods, disease and deprivation."
em áreas de visitação permitida- não altere a rotina da visitação- sem uso de drones- horário normal de funcionamento do parque.,ÁREA&ESPAÇO VISITAR PERMITIR&LIBERAR NÃO ALTERAR ROTINA VISITAR NÃO_USAR DRONE HORÁRIO NORMAL FUNCIONAR PARQUE [PONTO],True,In allowed visitation areas- do not change the routine of visitation- without drones use- normal operating hours of the park.
Enviar o e-mail solicitando a segunda via,ENVIAR E_MAIL 1S_PEDIR_2S SEGUNDO&ORDINAL VIA&MÉTODO,True,Send the email requesting the duplicate
Tom seria uma boa escolha.,TOM BOA ESCOLHA [PONTO],False,Tom would be a good choice.
Aguardar resultado da vistoria e de contato com autoridade do país importador.,AGUARDAR RESULTADO VISTORIA CONTATO&COMUNICAR AUTORIDADE PAÍS IMPORTAR&COMPRAR [PONTO],True,Wait for the result of the inspection and contact with authority of the importing country.
Solicitar pedido de acesso à informação (SIC),SOLICITAR PEDIDO&PEDIR ACESSAR INFORMAÇÃO SIC,True,Request request for access to information (SIC)
Eu gosto do som do piano.,GOSTAR SOM PIANO [PONTO],False,I like the sound of the piano.
Estamos na temporada dos cogumelos.,AGORA TEMPORADA COGUMELO [PONTO],False,We are in the mushroom season.
Realizar consulta sobre recall de veículos.,REALIZAR CONSULTAR&PESQUISAR SOBRE&ASSUNTO RECALL CARRO [PONTO],True,Conduct consultation on vehicle recall.
Agora é um bom momento para falar?,AGORA BOM MOMENTO FALAR [INTERROGAÇÃO],False,Now is it a good time to speak?
Há alguém no quarto?,TER PESSOA QUARTO&CÔMODO [INTERROGAÇÃO],False,Is there anyone in the room?
Ao meio ambiente.,MEIO&AMBIENTE [PONTO],True,To the environment.
"Da Comunicação do IFRN, informando Campus e o número do edital.",COMUNICAÇÃO IFRN INFORMAR CAMPUS NÚMERO EDITAL [PONTO],True,"IFRN Communication, informing Campus and the Notice Number."
Tom não pode continuar.,TOM NÃO_PODER CONTINUAR [PONTO],False,Tom cannot continue.
"A execução de ações do projeto será objeto de acompanhamento pela área técnica de Engenharia ou Saúde Ambiental de uma Superintendência Estadual (Presidência, no caso do DF).",EXECUÇÃO AÇÃO&ATO PROJETO&DOCUMENTO OBJETO ACOMPANHAMENTO ÁREA&ESPAÇO TÉCNICO EDUCAÇÃO&ENSINO SAÚDE SUPERINTENDÊNCIA ESTADUAL PRESIDÊNCIA CASO&EVENTO DF [PONTO],True,"The execution of actions of the project will be subject to monitoring by the technical area of ​​Engineering or Environmental Health of a State Superintendence (Presidency, in the case of DF)."
Acesse aqui para solicitar o serviço.,ACESSAR AQUI 1S_PEDIR_2S SERVIÇO [PONTO],True,Access here to request the service.
Receber bolsa de Pesquisa - UFRPE,RECEBER BOLSA&ESTUDO PESQUISA UFRPE,True,Receive Research Scholarship - UFRPE
Tom vai encontrá-lo.,TOM 3S_ENCONTAR_3S [PONTO],False,Tom will find him.
Prestem atenção.,ATENÇÃO [PONTO],False,Pay attention.
"As zonas de São Miguel mais afectadas por estes fenómenos são, evidentemente, as zonas costeiras.",ZONA&ÁREA SANTO MIGUEL MAIS&QUANTIDADE AFETAR FENÔMENO EVIDENTEMENTE ZONA COSTA&MAR [PONTO],False,"St. Michael's zones most affected by these phenomena are, of course, the coastal zones."
Consultar pendências no CADIN.,CONSULTAR&PESQUISAR PENDÊNCIA CADIN [PONTO],True,Consult pending issues at Cadin.
"O termo ""coping"" foi gerado no contexto da pesquisa sobre o estresse e designa os mecanismos que auxiliam o indivíduo a superar uma situação estressante.",TERMO COPING GERAR CONTEXTO PESQUISAR SOBRE&ASSUNTO ESTRESSE DESIGNAR MECANISMO 1S_AJUDAR_2S INDIVÍDUO SUPERAR SITUAÇÃO ESTRESSE [PONTO],False,"The term ""coping"" was generated in the context of stress research and designates the mechanisms that help the individual overcome a stressful situation."
Vinte e dois americanos de ascendência asiática que haviam lutado na Segunda Guerra Mundial receberam a Medalha após a revisão.,22 PESSOA AMÉRICA ASCENDÊNCIA ÁSIA LUTAR&COMBATER SEGUNDA_GUERRA_MUNDIAL RECEBER MEDALHA DEPOIS REVISÃO [PONTO],False,Twenty -two Americans of Asian descent who had fought in World War II received the medal after the review.
"A proposta foi derrotada, o que levou González a não apresentar sua candidatura à reeleição para secretário-geral, e a consequente formação de uma comissão encarregada de organizar um congresso extraordinário.",PROPOSTA DERROTAR LEVAR GONZÁLEZ NÃO_APRESENTAR SUA CANDIDATURA REELEIÇÃO SECRETÁRIO GERAL CONSEQUENTE FORMAR&ELABORAR COMISSÃO ENCARREGAR ORGANIZAR CONGRESSO EXTRAORDINÁRIO [PONTO],False,"The proposal was defeated, which led González not to present his candidacy for reelection to secretary general, and the consequent formation of a committee in charge of organizing an extraordinary congress."
Isto não está correto.,ISTO CORRETO NÃO [PONTO],False,This is not correct.
"A autorização refere-se a atividades contínuas, tendo validade de 24 meses, podendo perder a validade se antes desse prazo for cassada, suspensa ou revogada, ou se o seu detentor a devolver à ANAC.",AUTORIZAR&PERMITIR REFERIR ATIVIDADE CONTÍNUO VALIDADE 24 MÊS PODER&POSSIBILIDADE PERDER VALIDADE ANTES&ANTERIOR PRAZO&TEMPO SUSPENSO OU REVOGAR DETENTOR DEVOLVER ANAC [PONTO],True,"Authorization refers to continuous activities, valid for 24 months, and may be valid if before this deadline is revoked, suspended or revoked, or if your holder returns to ANAC."
"Será concedida vista ou cópia integral do processo pelo período de até 30 dias corridos, a contar da data de liberação do acesso junto ao SEI.",CONCEDER VISTA&OPINIÃO OU CÓPIA INTEGRAL&TEMPO PROCESSO&DOCUMENTO PERÍODO ATÉ 30 DIA CORRER&PESSOA CONTAR&NÚMERO DATA LIBERAÇÃO ACESSAR JUNTO SEI [PONTO],True,A full view or copy of the process will be granted for a period of up to 30 calendar days from the date of release of access with SEI.
Habilitar empresa no regime especial tributário para a indústria de defesa,HABILITAR EMPRESA REGIME&JURÍDICO ESPECIAL TRIBUTÁRIO INDÚSTRIA DEFESA&JUSTIÇA,True,Enable company in the special tax regime for the defense industry
"Com o processo de abolição da escravatura, a imigração para São Carlos cresceu enormemente, visando a substituição da mão de obra escrava por trabalhadores livres estrangeiros, em consonância com a ideologia de branqueamento racial da época.",PROCESSO ABOLIÇÃO ESCRAVATURA IMIGRAÇÃO SÃO_CARLOS&CIDADE CRESCER ENORMEMENTE VISAR SUBSTITUIÇÃO MÃO_OBRA ESCRAVA TRABALHADOR LIVRE ESTRANGEIRO CONSON NCIA COM IDEOLOGIA BRANQUEAMENTO RACIAL ÉPOCA [PONTO],False,"With the process of abolition of slavery, immigration to São Carlos grew enormously, aiming at replacing slave labor with foreign free workers, in line with the ideology of racial laundering of the time."
Eu já lhes disse.,EU JÁ FALAR [PONTO],False,I already told them.
E informações,INFORMAÇÃO,True,And information
Relatório mensal de Tarifa Social de Energia Elétrica,RELATÓRIO MENSAL TARIFA SOCIAL ENERGIA ELÉTRICA,True,Monthly Report of Electricity Social Tariff
"Pode participar do processo seletivo do IFPI qualquer cidadão brasileiro que além dos requisitos exigidos em edital, atenda a:",PODER&POSSIBILIDADE PARTICIPAR PROCESSO_SELETIVO IFPI QUALQUER CIDADÃO BRASIL&PAÍS ALÉM REQUISITO EXIGIR EDITAL ATENDER&AUXILIAR,True,"You can participate in the IFPI selection process any Brazilian citizen who in addition to the requirements required in the public notice, meets:"
O Encontro com a História é um ciclo de palestras tradicionalmente organizado pela Coordenação de História da Ciência e da Tecnologia do MAST e tem como principal objetivo debater temas atuais da produção historiográfica.,1S_ENCONTRAR_2S HISTÓRIA CICLO PALESTRA TRADICIONAL ORGANIZAR COORDENAÇÃO HISTÓRIA CIÊNCIA TECNOLOGIA MAST TER COMO PRINCIPAL OBJETIVO DEBATER TEMA&ASSUNTO ATUAL PRODUÇÃO HISTORIOGRAFIA [PONTO],True,The meeting with history is a cycle of lectures traditionally organized by the coordination of MAST science and technology coordination and its main objective is to discuss current topics of historiographical production.
Espero que tenha seguro.,DESEJAR TER SEGURO&CONTRATO [PONTO],False,I hope you have insurance.
Aguardar o resultado.,AGUARDAR RESULTADO [PONTO],True,Wait for the result.
Eu adoro passar o tempo com você.,ADORAR JUNTO VOCÊ [PONTO],False,I love spending time with you.
Estudantes cadastrados no Centro de Integração Empresa-Escola - CIEE;,ESTUDANTE CENTRO&LOCAL INTEGRAÇÃO EMPRESA ESCOLA CIEE,True,Students registered at the Company -School - CIEE Integration Center;
Aguardar resultado do processo de Seleção de Propostas.,AGUARDAR RESULTADO PROCESSO&SEQUÊNCIA SELEÇÃO&ESCOLHER PROPOSTA [PONTO],True,Wait for the result of the proposal selection process.
"Por favor, não toque em mim.",POR_FAVOR NÃO_TOCAR EU [PONTO],False,Please don't touch me.
"Do craque e do cidadão Eduardo Gonçalves de Andrade, às vésperas do Mundial do México 1970.",CRAQUE CIDADÃO EDUARDO GONÇALVES ANDRADE VÉSPERA MUNDIAL MÉXICO&PAÍS 1970 [PONTO],False,"Of the star and citizen Eduardo Gonçalves de Andrade, on the eve of the World Mexican 1970."
Universidade Federal do Paraná,UNIVERSIDADE_FEDERAL_DO_PARANÁ,True,Federal University of Paraná
"Denúncia sobre uso da água , denúncia sobre segurança de barragens",DENUNCIAR SOBRE&ASSUNTO USAR ÁGUA DENÚNCIA SOBRE&ASSUNTO SEGURANÇA&SEGURO BARRAGEM,True,"Denunciation of water use, Dam safety complaint"
O barco emborcou.,BARCO EMBORCAR [PONTO],False,The boat has rubber.
Ela gosta de dormir.,ELA GOSTAR DORMIR [PONTO],False,She likes to sleep.
O que significa en lingala imananome dum tipo de hervaherva perigosa.,SIGNIFICAR LINGALA TIPO&CARACTERÍSTICA HERVA PERIGOSO [PONTO],False,Which means in Lingala Imananame a type of dangerous herva herva.
tabela abaixo mostra a série galvánica quando o eletrólito usado for água do mar.,TABELA ABAIXO MOSTRAR SÉRIE&SEQUÊNCIA GALVÁNICA ELETRÓLITO USAR ÁGUA MAR [PONTO],False,Table below shows the galvanic series when the used electrolyte is seawater.
Tom retornou.,TOM VOLTAR [PONTO],False,Tom returned.
Serviço de drenagem e manejo ambiental,SERVIÇO DRENAGEM MANEJO AMBIENTAL,True,Environmental Drainage and Management Service
"A esposa deste, Sancha Vermuniz, teve um papel decisivo na afirmação do povoado, não só por lhe ter acordado foral, corria o ano de 1193, como por ter tido um papel importante na fundação da sua igreja matriz.",ESPOSA SANCHA VERMUNIZ PAPEL&PERSONAGEM DECIDIR AFIRMAR POVOAR NÃO_TER ACORDAR&ACORDO FORAL ANO&DATA 1193 IMPORTAR&IMPORTÂNCIA FUNDAÇÃO IGREJA MATRIZ [PONTO],False,"The wife's wife, Sancha Red, played a decisive role in the affirmation of the village, not only because she woke up for charter, ran the year 1193, but has played an important role in the founding of her mother church."
Sobrou água quente?,SOBRAR ÁGUA QUENTE [INTERROGAÇÃO],False,There is hot water?
Talvez seja verdade.,TALVEZ VERDADE [PONTO],False,Maybe it's true.
Eu fiz mesmo assim.,FAZER [PONTO],False,I did it anyway.
Está um pouco lotado aqui.,LOTADO(-) AQUI [PONTO],False,It's a little crowded here.
Serão administradas as vacinas indicadas que estejam disponíveis na rede pública e prescritos medicamentos eventualmente necessários.,ADMINISTRAR&REMÉDIO VACINA INDICAR&MOSTRAR DISPONÍVEL REDE&GRUPO PÚBLICO&PESSOA PRESCREVER MEDICAMENTO EVENTUALMENTE NECESSÁRIO [PONTO],True,The vaccines indicated that are available in the public network and prescribed drugs eventually needed.
Eu sabia que esse dia chegaria.,EU SABER DIA CHEGAR [PONTO],False,I knew this day would arrive.
Dê o seu assento a Tom.,CEDER CADEIRA TOM [PONTO],False,Give your seat to tone.
Sistema Eletrônico de Informações - SEI/ME,SISTEMA_ELETRÔNICO_DE_INFORMAÇÕES ME,True,Electronic Information System - SEI/ME
"O prazo para solicitar o recurso é de 2 anos, contados da data da suspensão do contrato do trabalho que deu origem ao benefício.",PRAZO&TEMPO 1S_PEDIR_2S RECURSO 2 ANO&DATA CONTAR&NÚMERO DATA SUSPENSÃO CONTRATO TRABALHO ORIGEM BENEFÍCIO [PONTO],True,The deadline to request the appeal is 2 years from the date of suspension of the labor contract that gave rise to the benefit.
Tens a certeza de que é um elefante e não um gato para o andares sempre a perder?,TER CERTEZA ELEFANTE NÃO GATO ANDAR&CAMINHAR SEMPRE PERDER [INTERROGAÇÃO],False,Are you sure you are an elephant and not a cat for floors always lose?
"Estes tiveram de ser restituídos aos Habsburgos, mas Zug foi devolvida à Confederação em 1365 e Glarus em 1388.",RESTITUÍDO HABSBURGO ZUG DEVOLVIDA CONFEDERAÇÃO ANO&DATA 1365 GLARU ANO&DATA 1388 [PONTO],False,"These had to be restored to Habsburgs, but Zug was returned to the Confederation in 1365 and Glarus in 1388."
O gato está seguro.,GATO SEGURO&PROTEGIDO [PONTO],False,The cat is safe.
Eu acho que desmaiei.,EU DESMAIAR [PONTO],False,I think I passed out.
"Durante esse período Kafka começou um esboço da sua ""Carta ao Pai"", que era contra Julie por causa das suas crenças sionistas.",DURAR PERÍODO KAFKA COMEÇAR ESBOÇO CARTA PAI QUE CONTRA_ JULIE CAUSA CRENÇA SIONISTA [PONTO],False,"During this period Kafka began an outline of her ""letter to the father,"" which was against Julie because of her Zionist beliefs."
"No centro de Curitiba está localizada a maior biblioteca pública do estado e da Região Sul do país, a do Paraná, instituição criada em 1857 e reformada em 1953 para as comemorações do centenário do Paraná.",CENTRO&LOCAL CURITIBA&CIDADE LOCALIZADA MAIOR&TAMANHO BIBLIOTECA PÚBLICA ESTADO&GOVERNO REGIÃO SUL PAÍS PARANÁ&ESTADO INSTITUIÇÃO CRIADA 1857 REFORMADA 1953 COMEMORAÇÃO CENTENÁRIO PARANÁ&ESTADO [PONTO],False,"In downtown Curitiba is located the largest public library in the state and the southern region of the country, that of Paraná, an institution created in 1857 and renovated in 1953 for the commemorations of the centenary of Paraná."
Solicitar transferência de titularidade de autorizações de refinarias,1S_PEDIR_2S TRANSFERÊNCIA TITULAR AUTORIZAÇÃO REFINARIA,True,Request transfer of title of refinery authorizations
"R$ 303,00.",REAL&MOEDA 303 [PONTO],True,R $ 303.00.
Atendimento prioritário a estudantes oriundos da rede pública de educação básica ou com renda familiar per capita de até um salário mínimo e meio,ATENDIMENTO PRIORITÁRIO ESTUDANTE REDE&GRUPO PÚBLICO&GOVERNO EDUCAÇÃO&BÁSICA RENDA&DINHEIRO FAMILIAR PER_CAPITA ATÉ SALÁRIO_MÍNIMO MEIO&METADE,True,Priority care to students from the public system of basic education or with per capita family income of up to a minimum and a half wage
A utilização deve estar vinculada a planos de aula ou projetos de pesquisa específicos.,UTILIZAR DEVER&POSSIBILIDADE VINCULAR PLANO&PROJETO AULA OU PROJETO&DOCUMENTO PESQUISA ESPECÍFICO [PONTO],True,Use should be linked to class plans or specific research projects.
"Netinho deu um susto em seus fãs na noite desta segunda-feira (3), quando estava a caminho da Sapucaí.",NETINHO 1S_DAR_2S SUSTO FÃ NOITE SEGUNDA_FEIRA DIA 3 QUANDO CAMINHO&ITINERÁRIO SAPUCAÍ [PONTO],True,"Netinho was startled to his fans on the night of Monday (3), when he was on his way to Sapucaí."
Na unidade agendada,UNIDADE&LOCAL AGENDAR,True,In the scheduled unit
Obter autorização para o manejo de fauna exótica invasora,OBTER AUTORIZAR&PERMITIR MANEJO FAUNA EXÓTICO INVASOR,True,Obtain authorization for the management of invasive exotic fauna
Recebimento da senha de acesso,RECEBER SENHA ACESSAR,True,Receipt of the Access Password
Eles estragaram tudo.,ELES ESTRAGAR&PREJUDICAR TUDO [PONTO],False,They spoiled everything.
Representantes das empresas de navegação.,REPRESENTANTE EMPRESA NAVEGAÇÃO&NAVIO [PONTO],True,Representatives of navigation companies.
"Quando ele me viu, ele saiu correndo.",QUANDO ELE VER SAIR CORRER_CORRER [PONTO],False,"When he saw me, he ran out."
Obter autorização para incorporação de plano de benefícios administrado por entidade fechada de previdência complementar.,OBTER AUTORIZAR&PERMITIR INCORPORAR PLANO&PROJETO BENEFÍCIO ADMINISTRAÇÃO&GERENCIAR ENTIDADE PREVIDÊNCIA&PRIVADA COMPLEMENTAR [PONTO],True,Obtain authorization to incorporate the benefit plan administered by a closed supplementary pension entity.
"Hoje à tarde, eu tenho de trabalhar.",HOJE TARDE EU TRABALHAR [PONTO],False,"This afternoon, I have to work."
preencha o formulário e envie.,PREENCHER FORMULÁRIO ENVIAR [PONTO],True,Fill out the form and send.
"Por favor, sorria!",SORRIR POR_FAVOR [PONTO],False,Please smile!
Emissão e registros de diploma,EMISSÃO REGISTRO DIPLOMA,True,Issue and Diploma Records
"Nas honras do aniversário da rainha de 1974, ela foi promovida a Comandante da Ordem do Império Britânico por serviços ao bem-estar ea cultura maori.",HONRA ANIVERSÁRIO RAINHA ANO&DATA 1974 PROMOVER&ANUNCIAR COMANDANTE ORDEM&ORDENAR IMPÉRIO BRITÂNICO SERVIÇO BEM&ESTAR CULTURA&SOCIEDADE MAORI [PONTO],False,"In the honors of the 1974 Queen's anniversary, she was promoted to the commander of the Order of the British Empire for welfare services and Maori culture."
Você é alto?,VOCÊ ALTO&ESTATURA [INTERROGAÇÃO],False,Are you tall?
Documentação técnica pertinente,DOCUMENTAÇÃO TÉCNICA PERTINENTE,True,Relevant technical documentation
Imprimir certificado de registro,IMPRIMIR CERTIFICADO REGISTRO,True,Print Certificate of Registration
Hoje é quarta-feira.,HOJE QUARTA_FEIRA [PONTO],False,Today is Wednesday.
Ele não o sabia.,ELE NÃO_SABER [PONTO],False,He didn't know him.
No setor de bens minerais é produtor de cal calcário e mármore.,SETOR BEM&PATRIMÔNIO MINERAL PRODUTOR CALCÁRIO MÁRMORE [PONTO],False,In the mineral goods sector is producing limestone and marble.
Para acessar as orientações do Procedimento Administrativo de Exclusão de Parcelamento do Pert.,ACESSAR ORIENTAÇÃO PROCEDIMENTO ADMINISTRATIVA EXCLUSÃO PARCELAMENTO PERT [PONTO],True,To access the guidelines of the administrative procedure for excluding PERT installment payment.
